data_format,postcode,year_completed,clue_small_area,clue_block,street_address,property_id,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student accommodation units,intitutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application_no,Location 1
Pre May 16,3008,2015.0,Docklands,1101,285-313 Spencer Street DOCKLANDS VIC 3008,108847,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28021,224,0,1331,0,0,112,0,0,300,220,0,"(-37.81380833, 144.9510174)"
Pre May 16,3003,2014.0,West Melbourne (Residential),430,162-174 Rosslyn Street WEST MELBOURNE VIC 3003,108857,6.0,54,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,"(-37.80925477, 144.9489077)"
Pre May 16,3003,2015.0,West Melbourne (Residential),427,135-137 Roden Street WEST MELBOURNE VIC 3003,108872,5.0,41,2,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,48,0,"(-37.80835644, 144.9475988)"
Pre May 16,3003,2008.0,West Melbourne (Residential),431,478-486 Spencer Street WEST MELBOURNE VIC 3003,108942,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,"(-37.80874254, 144.9498257)"
Pre May 16,3000,2009.0,Melbourne (CBD),81,Atlantis Hotel & Tower 284-302 Spencer Street MELBOURNE VIC 3000,108960,36.0,205,0,0,0,0,0,0,0,0,232,0,232,0,0,0,288,0,0,0,0,0,0,0,0,0,0,"(-37.8137059, 144.9520545)"
Pre May 16,3000,2005.0,Melbourne (CBD),81,Mondriane Tower 278-282 Spencer Street MELBOURNE VIC 3000,108961,26.0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,209,209,0,0,0,0,0,0,0,0,0,0,"(-37.81395166, 144.9521671)"
Pre May 16,3000,2009.0,Melbourne (CBD),21,Great Southern Hotel 44-64 Spencer Street MELBOURNE VIC 3000,108970,4.0,0,0,0,0,0,0,0,0,0,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81972836, 144.9547847)"
Pre May 16,3008,2015.0,Docklands,1101,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,108973,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29957,750,0,0,0,0,0,0,0,102,212,0,"(-37.81843099, 144.9522041)"
Pre May 16,3008,2015.0,Docklands,1101,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,108973,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17813,0,0,0,0,0,0,0,0,85,177,0,"(-37.81843099, 144.9522041)"
Pre May 16,3008,2006.0,Docklands,1101,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,108973,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,1055,0,0,0,0,0,0,0,0,0,0,"(-37.81843099, 144.9522041)"
Pre May 16,3003,2003.0,West Melbourne (Residential),431,61-63 Stanley Street WEST MELBOURNE VIC 3003,109003,2.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80835759, 144.9495462)"
Pre May 16,3003,2007.0,West Melbourne (Residential),430,115-121 Stanley Street WEST MELBOURNE VIC 3003,109013,3.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80928863, 144.9479487)"
Pre May 16,3003,2014.0,West Melbourne (Residential),427,162-170 Stanley Street WEST MELBOURNE VIC 3003,109042,4.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80904391, 144.9471711)"
Pre May 16,3051,2015.0,North Melbourne,339,5-13 Stawell Street NORTH MELBOURNE VIC 3051,109146,5.0,38,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Pre May 16,3051,2015.0,North Melbourne,339,5-13 Stawell Street NORTH MELBOURNE VIC 3051,109147,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80369053, 144.9425181)"
Pre May 16,3003,2003.0,West Melbourne (Residential),402,49-53 Stawell Street WEST MELBOURNE VIC 3003,109151,4.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80482609, 144.9423266)"
Pre May 16,3004,2012.0,Melbourne (Remainder),660,Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,109256,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,"(-37.82485516, 144.9824354)"
Pre May 16,3004,2015.0,Melbourne (Remainder),660,Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,109256,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82485516, 144.9824354)"
Pre May 16,3004,2011.0,Melbourne (Remainder),660,Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,109256,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224,0,0,0,0,1959,58935,0,0,0,0,0,"(-37.82485516, 144.9824354)"
Pre May 16,3000,2002.0,Melbourne (CBD),35,Capitol Arcade 109-117 Swanston Street MELBOURNE VIC 3000,109268,11.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,"(-37.81507096, 144.9657923)"
Pre May 16,3000,2012.0,Melbourne (CBD),105,427-457 Swanston Street MELBOURNE VIC 3000,109318,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,"(-37.80826408, 144.9626891)"
Pre May 16,3053,2013.0,Carlton,256,Tune Hotel 607-621 Swanston Street CARLTON VIC 3053,109323,9.0,42,0,0,0,0,0,0,0,0,235,0,235,0,0,0,0,0,0,0,0,256,0,0,26,18,0,"(-37.80404263, 144.9629645)"
Pre May 16,3053,2007.0,Carlton,203,864-866 Swanston Street CARLTON VIC 3053,109349,2.0,1,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79606949, 144.9651384)"
Pre May 16,3053,2010.0,Carlton,203,842-844 Swanston Street CARLTON VIC 3053,109355,4.0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79648227, 144.9649354)"
Pre May 16,3053,2007.0,Carlton,204,College Square on Swanston 768-804 Swanston Street CARLTON VIC 3053,109359,11.0,0,0,0,0,0,553,0,553,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,"(-37.79783266, 144.9651744)"
Pre May 16,3053,2009.0,Carlton,255,127-135 Pelham Street CARLTON VIC 3053,109366,13.0,0,0,0,0,0,219,0,219,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,"(-37.80276993, 144.9639452)"
Pre May 16,3053,2014.0,Carlton,265,514-520 Swanston Street CARLTON VIC 3053,109377,17.0,110,0,60,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.8048373, 144.9635329)"
Pre May 16,3053,2005.0,Carlton,265,462-468 Swanston Street CARLTON VIC 3053,109384,8.0,0,0,0,0,0,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80600874, 144.9633297)"
Pre May 16,3031,2013.0,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1325,0,0,0,0,0,0,0,0,0,"(-37.79958628, 144.9299594)"
Pre May 16,3031,2009.0,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,2989,0,0,0,0,0,0,0,0,0,"(-37.79958628, 144.9299594)"
Pre May 16,3031,2010.0,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,973,0,0,0,0,0,0,0,0,0,"(-37.79958628, 144.9299594)"
Pre May 16,3031,2014.0,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,1018,0,0,0,0,0,0,0,0,"(-37.79958628, 144.9299594)"
Pre May 16,3031,2004.0,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,0,0,0,0,0,0,0,0,0,0,"(-37.79958628, 144.9299594)"
Pre May 16,3031,2006.0,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,0,0,0,0,0,0,0,0,0,0,0,"(-37.79958628, 144.9299594)"
Pre May 16,3031,2010.0,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,1132,0,0,0,0,0,0,0,0,0,"(-37.79958628, 144.9299594)"
Pre May 16,3031,2011.0,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,2265,0,0,0,0,0,0,0,0,0,"(-37.79958628, 144.9299594)"
Pre May 16,3031,2011.0,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,470,0,0,0,0,0,0,0,0,0,"(-37.79958628, 144.9299594)"
Pre May 16,3031,2011.0,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,487,0,0,0,0,0,0,0,0,0,"(-37.79958628, 144.9299594)"
Pre May 16,3031,2011.0,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,470,0,0,0,0,0,0,0,0,0,"(-37.79958628, 144.9299594)"
Pre May 16,3031,2011.0,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,487,0,0,0,0,0,0,0,0,0,"(-37.79958628, 144.9299594)"
Pre May 16,3031,2014.0,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,1000,0,0,0,0,0,0,0,0,0,"(-37.79958628, 144.9299594)"
Pre May 16,3031,2002.0,Kensington,566,2-26 Mawbey Street KENSINGTON VIC 3031,109494,3.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.78986498, 144.9231771)"
Pre May 16,3141,2003.0,South Yarra,862,2-14 Hope Street SOUTH YARRA VIC 3141,109532,3.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.83713828, 144.9793101)"
Pre May 16,3051,2005.0,North Melbourne,376,12-24 Tyrone Street NORTH MELBOURNE VIC 3051,109554,4.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80091468, 144.9543622)"
Pre May 16,3053,2014.0,Carlton,219,14-28 University Street CARLTON VIC 3053,109572,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79941827, 144.9693014)"
Pre May 16,3002,2012.0,East Melbourne,601,576-594 Victoria Parade EAST MELBOURNE VIC 3002,109604,3.0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,59,0,0,"(-37.81058353, 144.9905606)"
Pre May 16,3002,2012.0,East Melbourne,601,570-574 Victoria Parade EAST MELBOURNE VIC 3002,109605,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81025506, 144.9904095)"
Pre May 16,3002,2005.0,East Melbourne,613,Victoria Brewery Site 412-442 Victoria Parade EAST MELBOURNE VIC 3002,109643,7.0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,733,0,0,0,0,0,0,0,0,0,0,"(-37.81004691, 144.9856247)"
Pre May 16,3002,2010.0,East Melbourne,644,68-90 Victoria Parade EAST MELBOURNE VIC 3002,109669,3.0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80856345, 144.9742889)"
Pre May 16,3000,2011.0,Melbourne (CBD),125,51-57 Victoria Street MELBOURNE VIC 3000,109681,8.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,486,0,0,0,0,0,"(-37.80670752, 144.9606307)"
Pre May 16,3003,2007.0,West Melbourne (Residential),403,Silk Apartments 493-499 Victoria Street WEST MELBOURNE VIC 3003,109756,4.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80480937, 144.943448)"
Pre May 16,3051,2011.0,North Melbourne,339,700-708 Victoria Street NORTH MELBOURNE VIC 3051,109758,3.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80417943, 144.9424289)"
Pre May 16,3051,2012.0,North Melbourne,355,448 Victoria Street NORTH MELBOURNE VIC 3051,109803,2.0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80505506, 144.9513519)"
Pre May 16,3051,2011.0,North Melbourne,356,406-416 Victoria Street NORTH MELBOURNE VIC 3051,109814,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,0,0,0,0,0,0,0,0,0,0,"(-37.80518028, 144.9525726)"
Pre May 16,3051,2009.0,North Melbourne,357,Ramsden Apartments 352-362 Victoria Street NORTH MELBOURNE VIC 3051,109824,4.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80537856, 144.9543392)"
Pre May 16,3051,2002.0,North Melbourne,357,328-350 Victoria Street NORTH MELBOURNE VIC 3051,109825,5.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,"(-37.80542601, 144.9547634)"
Pre May 16,3051,2003.0,North Melbourne,378,1-9 Villiers Street NORTH MELBOURNE VIC 3051,109857,4.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79989626, 144.9520654)"
Pre May 16,3051,2005.0,North Melbourne,378,11-21A Villiers Street NORTH MELBOURNE VIC 3051,109859,3.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79962041, 144.9522644)"
Pre May 16,3003,2015.0,West Melbourne (Residential),439,33-37 Walsh Street WEST MELBOURNE VIC 3003,109942,5.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80842803, 144.9533881)"
Pre May 16,3002,2006.0,East Melbourne,656,95-111 Wellington Parade South EAST MELBOURNE VIC 3002,109984,2.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81716733, 144.9806561)"
Pre May 16,3002,2002.0,East Melbourne,618,1-9 Powlett Street EAST MELBOURNE VIC 3002,109996,18.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,"(-37.81608712, 144.9848349)"
Pre May 16,3031,2003.0,Kensington,545,55 Westbourne Road KENSINGTON VIC 3031,110050,1.0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79342871, 144.9222381)"
Pre May 16,3000,2014.0,Melbourne (CBD),62,189-203 William Street MELBOURNE VIC 3000,110099,24.0,480,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81464582, 144.9570652)"
Pre May 16,3000,2010.0,Melbourne (CBD),62,William Cooper Justice Centre 223-229 William Street MELBOURNE VIC 3000,110101,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10730,0,0,0,0,0,0,0,0,0,0,0,"(-37.81403791, 144.957026)"
Pre May 16,3000,2004.0,Melbourne (CBD),82,277-287 William Street MELBOURNE VIC 3000,110108,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603,355,0,0,0,0,0,0,0,0,0,0,"(-37.8125206, 144.9563615)"
Pre May 16,3000,2014.0,Melbourne (CBD),93,Art on the Park Apartments 330-352 William Street MELBOURNE VIC 3000,110140,36.0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,558,0,0,445,266,0,"(-37.81124627, 144.9565752)"
Pre May 16,3051,2003.0,North Melbourne,377,29-35 Wreckyn Street NORTH MELBOURNE VIC 3051,110258,6.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,"(-37.80003487, 144.9541318)"
Pre May 16,3051,2010.0,North Melbourne,376,36-48 Wreckyn Street NORTH MELBOURNE VIC 3051,110259,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295,0,0,0,0,0,490,0,0,0,0,0,"(-37.80037791, 144.9547748)"
Pre May 16,3051,2005.0,North Melbourne,376,30-34 Wreckyn Street NORTH MELBOURNE VIC 3051,110260,6.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80053674, 144.9545415)"
Pre May 16,3051,2010.0,North Melbourne,376,16-28 Wreckyn Street NORTH MELBOURNE VIC 3051,110261,4.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,"(-37.80069722, 144.9542365)"
Pre May 16,3002,2011.0,East Melbourne,658,Yarra Park Brunton Avenue EAST MELBOURNE VIC 3002,110264,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2273,0,0,0,0,0,700,0,0,0,0,0,"(-37.81975517, 144.9872722)"
Pre May 16,3006,2002.0,Southbank,801,Riverside Apartments 1 Riverside Quay SOUTHBANK VIC 3006,110336,8.0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,"(-37.82190773, 144.9638779)"
Pre May 16,3006,2002.0,Southbank,812,Gallery Tower 27-33 City Road SOUTHBANK VIC 3006,110350,19.0,58,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82173393, 144.9668593)"
Pre May 16,3006,2015.0,Southbank,811,WRAP Residences 133-139 City Road SOUTHBANK VIC 3006,110362,41.0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82348398, 144.9635826)"
Pre May 16,3006,2015.0,Southbank,811,141-155 City Road SOUTHBANK VIC 3006,110364,46.0,515,0,241,276,0,0,0,0,0,0,0,0,0,0,0,1385,0,0,0,0,0,0,0,464,0,0,"(-37.82376428, 144.9632528)"
Pre May 16,3006,2002.0,Southbank,810,The Summit Concierge Apartments 157-165 City Road SOUTHBANK VIC 3006,110366,26.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,"(-37.82425014, 144.9626783)"
Pre May 16,3006,2012.0,Southbank,809,207-229 City Road SOUTHBANK VIC 3006,110368,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,12,0,"(-37.8257706, 144.9611636)"
Pre May 16,3006,2012.0,Southbank,734,241-243 City Road SOUTHBANK VIC 3006,110370,43.0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82652034, 144.9600013)"
Pre May 16,3006,2011.0,Southbank,732,The Bank Apartments 269-283 City Road SOUTHBANK VIC 3006,110373,41.0,360,0,81,268,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82729583, 144.9590348)"
Pre May 16,3006,2006.0,Southbank,732,285-291 City Road SOUTHBANK VIC 3006,110375,15.0,3,0,0,0,0,0,0,0,0,0,57,57,0,0,163,0,0,0,0,0,0,0,0,0,0,0,"(-37.82742528, 144.9587797)"
Pre May 16,3006,2009.0,Southbank,808,Southbank One 174-184 City Road SOUTHBANK VIC 3006,110385,37.0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,4694,1414,0,0,0,0,0,0,0,0,0,0,"(-37.8238378, 144.9619163)"
Pre May 16,3006,2015.0,Southbank,815,276-282 City Road SOUTHBANK VIC 3006,110394,23.0,108,0,81,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64,0,"(-37.82638529, 144.9591382)"
Pre May 16,3006,2006.0,Southbank,730,334-342 City Road SOUTHBANK VIC 3006,110401,6.0,0,0,0,0,0,0,0,0,0,121,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82783763, 144.9573511)"
Pre May 16,3006,2010.0,Southbank,812,Triptych Apartments 8-10 Kavanagh Street SOUTHBANK VIC 3006,110413,30.0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,0,0,0,"(-37.82248629, 144.9665796)"
Pre May 16,3006,2008.0,Southbank,812,18 Kavanagh Street SOUTHBANK VIC 3006,110416,5.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,87,0,0,0,0,0,0,0,0,0,0,"(-37.82271891, 144.9660269)"
Pre May 16,3006,2003.0,Southbank,812,Southpoint Apartments 20-22 Kavanagh Street SOUTHBANK VIC 3006,110417,31.0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,"(-37.82280805, 144.9658274)"
Pre May 16,3006,2004.0,Southbank,748,Eight Apartments 6-8 Dorcas Street SOUTHBANK VIC 3006,110433,20.0,180,0,0,0,0,0,0,0,0,0,45,45,0,0,0,1592,0,0,0,0,0,0,0,0,0,0,"(-37.82984525, 144.9701752)"
Pre May 16,3006,2010.0,Southbank,748,Elm Apartments 18-24 Dorcas Street SOUTHBANK VIC 3006,110435,17.0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,"(-37.83002099, 144.9695712)"
Pre May 16,3006,2013.0,Southbank,740,151-169 Kings Way SOUTHBANK VIC 3006,110443,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,"(-37.82871319, 144.9638035)"
Pre May 16,3006,2013.0,Southbank,748,The Guilfoyle 35-47 Coventry Street SOUTHBANK VIC 3006,110456,21.0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,"(-37.82956556, 144.9693921)"
Pre May 16,3006,2012.0,Southbank,747,Global Television Studios 49-61 Coventry Street SOUTHBANK VIC 3006,110457,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.83001576, 144.968718)"
Pre May 16,3006,2013.0,Southbank,732,58 Clarke Street SOUTHBANK VIC 3006,110468,34.0,147,0,89,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82786535, 144.9593382)"
Pre May 16,3006,2013.0,Southbank,729,Tiara Apartments 46-50 Haig Street SOUTHBANK VIC 3006,110474,32.0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,94,0,0,181,74,0,"(-37.8268301, 144.9569458)"
Pre May 16,3006,2010.0,Southbank,732,109-117 Clarendon Street SOUTHBANK VIC 3006,110482,33.0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,"(-37.82773625, 144.9584752)"
Pre May 16,3006,2009.0,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82538979, 144.9523045)"
Pre May 16,3006,2011.0,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,"(-37.82538979, 144.9523045)"
Pre May 16,3006,2009.0,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,20.0,0,0,0,0,0,0,0,0,0,396,0,396,0,0,1513,633,0,0,0,0,7011,0,0,0,0,0,"(-37.82538979, 144.9523045)"
Pre May 16,3006,2009.0,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,3.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2188,0,0,0,0,0,0,0,0,0,0,0,"(-37.82538979, 144.9523045)"
Pre May 16,3006,2009.0,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,"(-37.82538979, 144.9523045)"
Pre May 16,3006,2009.0,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19999,0,0,0,0,0,437,0,0,0,0,0,"(-37.82538979, 144.9523045)"
Pre May 16,3006,2009.0,Southbank,729,Vue Grande Apartments 61-67 Whiteman Street SOUTHBANK VIC 3006,110486,35.0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,0,"(-37.82609804, 144.9568018)"
Pre May 16,3207,2002.0,Port Melbourne,791,198-218 Lorimer Street PORT MELBOURNE VIC 3207,110496,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,"(-37.82978647, 144.9012716)"
Pre May 16,3207,2009.0,Port Melbourne,790,344-370 Lorimer Street PORT MELBOURNE VIC 3207,110504,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,"(-37.82374211, 144.9101632)"
Pre May 16,3207,2012.0,Port Melbourne,781,674-702 Lorimer Street PORT MELBOURNE VIC 3207,110515,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5620,0,0,0,0,0,0,0,0,0,"(-37.82230248, 144.9233618)"
Pre May 16,3207,2010.0,Port Melbourne,781,704-744 Lorimer Street PORT MELBOURNE VIC 3207,110516,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,0,0,0,0,0,0,0,0,53,0,0,"(-37.82167499, 144.9254499)"
